commentView,commentScore,commentTitle,commentName
比较期待，不知道这部能不能拍出小说的味道。,"先给两分，影评残粉太多，明星拉的屎都会说是香的。
电视还没看，看过两集再来评论。先留贴！
各粉们，请不要拼命刷评论，看到真的恶心啊！！！
支持南派三叔的小说！！
很期待，不知道这部能不能拍出小说的味道。
我国广东、台湾一带生长的一种多年生藤本植物。其叶为羽状复叶，小叶为线状披针形，上有3条纵行的脉。果实卵球形，外有光亮的黄色鳞片。它通常缠绕在其他树木上。它的茎可以长达10余米。如果把它砍断或切开一个口子，血”一样的树脂流出来，干后凝结成血块状的东西。这是很珍贵的中药，称之为“血竭”或“麒麟竭”。经分析，血竭中含有鞣质、还原性糖和树脂类的物质，可治疗筋骨疼痛，并有散气、去痛、祛风、通经活血之效。除茎之外，果实也可流出血样的树脂。",志强木艺制品有限公司,2
越来越喜欢啦,好不容易有个看着不害怕，心里还喜欢的电视剧，就是更新慢了点。真是越来越喜欢陈伟霆和赵丽颖合作的戏咯，赵丽颖在剧中饰演的尹新月对陈伟霆饰演的张启山张大佛爷那花痴程度也是淋漓尽致呀，不过更让我没想到的是，张艺兴二月红没想到还是个痴情的人，还会唱戏，更是没想到，不过&quot;八爷”，你能不唠叨不，唠唠叨叨的听着有点不好,浮生..........,10
我憋着屎，憋着尿，饿着肚子在看的,憋出个10分给喜欢这部剧的人，不少于140字（.........................................................................................................................................................................................................................................................）,183****3343_m1909,10
抛开颜值，老九门也配得上64亿的播放量,"照去年盗笔季播剧的尿性，我以为老九门不要提在电视台播出，网播就很不容易了。

但很惊喜的在东方卫视看到了它的存在，而且作为一个深夜十点档也获得了不小的成绩。至此中国第一部盗墓题材的剧，正式搬上荧屏。

我们可以看到剧的前半部分节奏很快，但到现在剧情明显放慢，删减痕迹过于明显。稍微动动脑子，就知道是广电的锅，恐怖片不能恐怖，盗墓电视剧不能有太多盗墓情节，令人难以想象世界上会有这种奇妙的逻辑存在。

平常的话是存在即合理，在中国影视方面，就是你不守规则老子就让你存在不了了。

首先来谈谈这部剧的颜值演技主要担当人陈伟霆。

陈伟霆作为一个香港演员，在饰演张启山角色时的演技不能打100分，也绝对算得上非常出色。他很有老港片里的那种风格：演戏时有自己的想法，不会从众，在自由发挥的同时又能做到让人看了很舒服。
他有很多小动作，是南派三叔小说里不会有的，但让他演出来你就不会觉得突兀，反而圆润了张启山这个角色。

陈伟霆不算一个360度无死角的演员，很多场景他完全不顾形象，明明可以换一个更柔和的方式，但他却力求做出一个最真实的效果。涉及到头发的部分，都被我们亲爱的广电局同志要求删了，只能通过陈伟霆的表情去猜测到底是怎样的，关于疼痛的演绎，他成功了。陈伟霆让我想起一个专业摄影人说的话【一个演员，你看他专不专业，就是看他会不会要求你只拍他好看的一面。】

关于剧情的方面，也算得上精彩。
如果你仅仅凭一部盗墓笔记就判定南派三叔是个只会写腐的人，那就大错特错了。

他的大漠苍狼、怒江之战以及各种微信小段子，很多故事都在冷静地陈述事实，没有任何感情线，剧情依然精彩。精彩到哪怕他不用南派三叔这个笔名，也能获得一大批关注。会讲故事的人，到哪都有人欣赏。

包括这部老九门，如果删掉刻意拉长的剧情，以及错综繁杂的感情线，留下的剧情还是非常出挑的。这是一个很有胆量的故事，涉及到很多被禁止的东西，我不确定编剧会以一种怎样的方式呈现出来。

希望到结局能破百亿。
但是结局如果真的呈现出来，未免太凄惨。国未破山河也在，只是踏遍山河的那群人，早已湮灭在历史尘土飞扬的车轮底下了。



",186****9157_m1043,10
僵尸脸,张艺兴脸部在多点表情吧，脸部一点表情都没有整的跟僵尸脸一样。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,公平の羊舌俊捷,2
..,.....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,185****1651_m1047,2
为了小艺兴我也要打十分！,"可能最开始以为跟盗墓笔记电视剧一个水平，所以老九门正片出来我已经很满足了！！！！
已经超出我的期待值很多了！调色不错，演员也选的很好。最重要的是颜值高啊，盆友们！！颜狗的狂欢！！！
底下有些评论我觉得还是过于苛刻了。首先这是一部电视剧，肯定不能和电影那样做的那么精致，很多细节确实过于夸张，还有些搞笑2333但是总体上不错哒！
",戳戳张蛋蛋的小酒窝,10
好看,好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看,华丽的转身良人醉,10
尴尬,勉强看了第一集，好尴尬。演员演技太渣好么，不要以为整天一张面瘫脸就是佛爷了好吗，二月红整天下面下面的有完没完！二月红真的好渣，完全是给nc粉看的，满屏幕小鲜肉耍帅，垃圾剧!!!还圈钱，辣鸡。两分给片尾曲。还不如盗墓笔记好看，好歹盗笔颜值比老九门高，再不济也能看脸，老九门实在看不下去。看到周围的人都在说老九门怎样怎样好，佛爷怎样怎样帅，我都好方啊woc,陈青山么么哒,2
三叔的自毁之路,作为盗米，对这部剧本就不抱太大的期待。因为之。前一系列三叔的力作都证明了他完全把自己作品毁了。每部剧的选角真的是无力吐槽，你选一些人气高的演员，为了给这部剧带来关注，这个我可以理解，毕竟你只关注商业，合不i合适你就不需要考虑了，但你配角好歹还是找点靠谱的行吗，陆建勋和霍三娘，还有陈皮，这都是些什么鬼，那个裘考得和日本女人又是哪找的？演技就不说了，但总的正常点吧。陆建勋那么多戏份是自带投资来的吗？整容也可以整的稍微正常点不是，一张整容失败的脸还老是拉特写，考虑过观众的视觉城市能力吗？别说和佛爷的副官比了，比自己的副官都丑。,xiaojiah2,4
超赞,超爱佛爷和尹新月，爱丽颖和陈伟霆！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,134****8956_m2500,10
很期待终于开播了，支持续集,"很喜欢盗墓笔记，期待第二季，但是没出来，看到了老九门，是盗墓笔记的前传，支持南派三叔的小说！         如果不需要会员看，那就更好了，同意的点个赞
丧妻之后两年， 二月红过寿， 只请了几个年轻辈的， 半夜下着雨， 麻将摆起， 他似乎已经不那么悲伤了， 那些悲伤， 却又似乎散落在这间房子的所有角落， 随时可以踩到几分。
他确实做到了，她心想，可惜他没有想到，她能看到的一辈子，却不是他的一辈子。",杨大大看电影,10
一直跳一直跳,第一次评，一颗星居然是2分，莫名被多给1分，不开心。没有盗墓？看个偶像剧也行呀（点天灯充的会员）。男女主角戏不多，跳着看呗，结果整集都没有男女主角。那看其他演员呗，可你告诉我是在演个啥，演个啥！还有，有没有朋友告诉我：自动续会员的怎么取消？不想骂人，可是还有21个字，还有15个字，还有12个字，还有7个字，没了。,小火车12,2
脑残,就是为脑残粉 准备的。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。111111111111111111111111111111111111噢噢噢噢噢噢噢噢噢噢噢噢噢噢 破噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢噢 iiiiiiiiiiiiiiii uuuuuuu,152****8607_m1093,2
